0:0:0:0:0:0:0:1 - admin [27/May/2016:17:29:20 +0800] "GET /manager/html HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - - [27/May/2016:17:29:22 +0800] "GET / HTTP/1.1" 200 11424
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:29:31 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=DA007B0C3C462B7853A00606756DB35A HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - - [27/May/2016:17:29:33 +0800] "GET /docs/html-manager-howto.html?org.apache.catalina.filters.CSRF_NONCE=5D693FF08374F31D99967A69106BAB43 HTTP/1.1" 200 36392
0:0:0:0:0:0:0:1 - - [27/May/2016:17:29:37 +0800] "GET /docs/manager-howto.html?org.apache.catalina.filters.CSRF_NONCE=5D693FF08374F31D99967A69106BAB43 HTTP/1.1" 200 81539
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:29:39 +0800] "GET /manager/status?org.apache.catalina.filters.CSRF_NONCE=5D693FF08374F31D99967A69106BAB43 HTTP/1.1" 200 7104
0:0:0:0:0:0:0:1 - - [27/May/2016:17:31:55 +0800] "GET /docs/manager-howto.html HTTP/1.1" 200 81539
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:33:03 +0800] "POST /manager/html/deploy?org.apache.catalina.filters.CSRF_NONCE=5D693FF08374F31D99967A69106BAB43 HTTP/1.1" 200 15886
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:33:15 +0800] "POST /manager/html/deploy?org.apache.catalina.filters.CSRF_NONCE=5D693FF08374F31D99967A69106BAB43 HTTP/1.1" 200 15886
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:33:15 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:33:15 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/May/2016:17:33:18 +0800] "GET / HTTP/1.1" 200 11424
